po_id,supplier_id,material_id,order_date,expected_delivery_date,actual_delivery_date,quantity_kg,status
PO-00030841,SUP-AUS-01,RM-WHT-049,2023-08-19,2023-09-13,2023-09-13,8445.49,Delivered
PO-00030842,SUP-IND-01,RM-WHT-089,2022-12-15,2023-01-02,2023-01-02,33643.96,Delivered
PO-00030843,SUP-IND-01,RM-WHT-080,2025-01-19,2025-02-06,2025-02-06,18817.29,Delivered
PO-00030844,SUP-KSA-02,RM-ADTV-200,2024-08-08,2024-08-17,2024-08-17,3263.23,Delivered
PO-00030845,SUP-UKR-01,RM-WHT-072,2024-09-24,2024-10-16,2024-10-16,31270.15,Delivered
PO-00030846,SUP-KSA-02,RM-ADTV-201,2024-04-22,2024-05-01,2024-05-01,1529.96,Delivered
PO-00030847,SUP-IND-01,RM-WHT-115,2024-01-18,2024-02-05,2024-02-05,12608.05,Delivered
PO-00030848,SUP-AUS-01,RM-WHT-000,2023-03-13,2023-04-07,2023-04-07,11422.18,Delivered
PO-00030849,SUP-KSA-02,RM-ADTV-229,2024-05-21,2024-05-30,2024-05-30,2356.75,Delivered
PO-00030850,SUP-KSA-01,RM-ADTV-235,2025-02-23,2025-03-02,2025-03-02,193.64,Delivered
PO-00030851,SUP-IND-01,RM-WHT-080,2023-01-10,2023-01-28,2023-01-28,24358.89,Delivered
PO-00030852,SUP-IND-01,RM-WHT-041,2024-07-11,2024-07-29,2024-07-29,34531.85,Delivered
PO-00030853,SUP-IND-01,RM-WHT-066,2023-07-10,2023-07-28,2023-07-28,46727.56,Delivered
PO-00030854,SUP-AUS-01,RM-WHT-083,2024-05-25,2024-06-19,2024-06-19,6581.43,Delivered
PO-00030855,SUP-AUS-01,RM-WHT-069,2025-03-01,2025-03-26,2025-03-26,5921.11,Delivered
PO-00030856,SUP-KSA-03,RM-ADTV-170,2025-03-03,2025-03-13,2025-03-13,2115.33,Delivered
PO-00030857,SUP-KSA-02,RM-ADTV-222,2023-10-23,2023-11-01,2023-11-01,1392.45,Delivered
PO-00030858,SUP-AUS-01,RM-WHT-112,2022-12-10,2023-01-04,2023-01-04,18776.38,Delivered
PO-00030859,SUP-AUS-01,RM-WHT-084,2023-05-14,2023-06-08,2023-06-08,37118.87,Delivered
PO-00030860,SUP-AUS-01,RM-WHT-096,2025-01-08,2025-02-02,2025-02-02,8728.22,Delivered
PO-00030861,SUP-IND-01,RM-WHT-119,2023-08-10,2023-08-28,2023-08-28,16262.09,Delivered
PO-00030862,SUP-IND-01,RM-WHT-002,2024-07-24,2024-08-11,2024-08-11,9194.89,Delivered
PO-00030863,SUP-KSA-04,RM-ADTV-205,2025-04-23,2025-05-04,2025-05-04,767.59,Delivered
PO-00030864,SUP-IND-01,RM-WHT-047,2025-02-16,2025-03-06,2025-03-06,30167.06,Delivered
PO-00030865,SUP-KSA-01,RM-ADTV-168,2023-03-18,2023-03-25,2023-03-25,449.52,Delivered
PO-00030866,SUP-KSA-01,RM-ADTV-163,2023-08-06,2023-08-13,2023-08-13,561.83,Delivered
PO-00030867,SUP-AUS-01,RM-WHT-056,2024-05-08,2024-06-02,2024-06-02,16643.93,Delivered
PO-00030868,SUP-KSA-03,RM-ADTV-224,2024-12-12,2024-12-22,2024-12-22,871.24,Delivered
PO-00030869,SUP-AUS-01,RM-WHT-077,2023-02-25,2023-03-22,2023-03-22,15222.67,Delivered
PO-00030870,SUP-IND-01,RM-WHT-111,2023-07-19,2023-08-06,2023-08-06,14452.21,Delivered
PO-00030871,SUP-KSA-02,RM-ADTV-156,2023-03-16,2023-03-25,2023-03-25,2641.52,Delivered
PO-00030872,SUP-KSA-04,RM-ADTV-237,2025-02-06,2025-02-17,2025-02-17,2639.62,Delivered
PO-00030873,SUP-KSA-04,RM-ADTV-161,2023-03-31,2023-04-11,2023-04-11,1004.04,Delivered
PO-00030874,SUP-IND-01,RM-WHT-147,2023-06-20,2023-07-08,2023-07-08,25320.25,Delivered
PO-00030875,SUP-KSA-01,RM-ADTV-198,2025-04-08,2025-04-15,2025-04-15,839.97,Delivered
PO-00030876,SUP-KSA-01,RM-ADTV-174,2023-07-30,2023-08-06,2023-08-06,2593.94,Delivered
PO-00030877,SUP-KSA-04,RM-ADTV-228,2024-03-25,2024-04-05,2024-04-05,240.36,Delivered
PO-00030878,SUP-KSA-04,RM-ADTV-220,2024-03-30,2024-04-10,2024-04-10,915.28,Delivered
PO-00030879,SUP-KSA-03,RM-ADTV-227,2023-05-20,2023-05-30,2023-05-30,1596.58,Delivered
PO-00030880,SUP-KSA-03,RM-ADTV-193,2024-03-23,2024-04-02,2024-04-02,3955.04,Delivered
PO-00030881,SUP-UKR-01,RM-WHT-014,2023-08-05,2023-08-27,2023-08-27,17203.1,Delivered
PO-00030882,SUP-IND-01,RM-WHT-125,2024-03-06,2024-03-24,2024-03-24,11279.74,Delivered
PO-00030883,SUP-AUS-01,RM-WHT-113,2023-09-28,2023-10-23,2023-10-23,6454.94,Delivered
PO-00030884,SUP-KSA-04,RM-ADTV-171,2023-09-05,2023-09-16,2023-09-16,3094.06,Delivered
PO-00030885,SUP-KSA-03,RM-ADTV-246,2023-12-19,2023-12-29,2023-12-29,2031.77,Delivered
PO-00030886,SUP-KSA-03,RM-ADTV-152,2024-07-17,2024-07-27,2024-07-27,2254.33,Delivered
PO-00030887,SUP-KSA-01,RM-ADTV-188,2024-04-17,2024-04-24,2024-04-24,1785.53,Delivered
PO-00030888,SUP-IND-01,RM-WHT-144,2023-03-08,2023-03-26,2023-03-26,30457.0,Delivered
PO-00030889,SUP-AUS-01,RM-WHT-096,2025-02-03,2025-02-28,2025-02-28,13060.92,Delivered
PO-00030890,SUP-IND-01,RM-WHT-057,2024-07-05,2024-07-23,2024-07-23,12286.53,Delivered
PO-00030891,SUP-KSA-03,RM-ADTV-165,2023-12-02,2023-12-12,2023-12-12,1792.12,Delivered
PO-00030892,SUP-UKR-01,RM-WHT-122,2025-01-10,2025-02-01,2025-02-01,11080.12,Delivered
PO-00030893,SUP-AUS-01,RM-WHT-107,2025-03-09,2025-04-03,2025-04-03,34936.47,Delivered
PO-00030894,SUP-KSA-04,RM-ADTV-161,2023-10-26,2023-11-06,2023-11-06,424.21,Delivered
PO-00030895,SUP-KSA-04,RM-ADTV-243,2024-05-25,2024-06-05,2024-06-05,966.11,Delivered
PO-00030896,SUP-AUS-01,RM-WHT-143,2023-05-28,2023-06-22,2023-06-22,9590.31,Delivered
PO-00030897,SUP-KSA-04,RM-ADTV-158,2023-01-26,2023-02-06,2023-02-06,1533.29,Delivered
PO-00030898,SUP-UKR-01,RM-WHT-046,2024-07-02,2024-07-24,2024-07-24,11417.03,Delivered
PO-00030899,SUP-KSA-01,RM-ADTV-159,2023-08-03,2023-08-10,2023-08-10,552.33,Delivered
PO-00030900,SUP-UKR-01,RM-WHT-134,2024-09-20,2024-10-12,2024-10-12,5982.48,Delivered
PO-00030901,SUP-AUS-01,RM-WHT-054,2024-05-25,2024-06-19,2024-06-19,24388.53,Delivered
PO-00030902,SUP-KSA-02,RM-ADTV-157,2024-02-14,2024-02-23,2024-02-23,235.49,Delivered
PO-00030903,SUP-IND-01,RM-WHT-075,2023-05-05,2023-05-23,2023-05-23,13081.07,Delivered
PO-00030904,SUP-KSA-02,RM-ADTV-202,2023-03-28,2023-04-06,2023-04-06,237.75,Delivered
PO-00030905,SUP-KSA-01,RM-ADTV-222,2023-01-01,2023-01-08,2023-01-08,781.01,Delivered
PO-00030906,SUP-UKR-01,RM-WHT-001,2023-11-18,2023-12-10,2023-12-10,6221.37,Delivered
PO-00030907,SUP-KSA-04,RM-ADTV-223,2024-02-01,2024-02-12,2024-02-12,1695.1,Delivered
PO-00030908,SUP-UKR-01,RM-WHT-121,2023-06-09,2023-07-01,2023-07-01,7820.25,Delivered
PO-00030909,SUP-UKR-01,RM-WHT-097,2023-03-18,2023-04-09,2023-04-09,8050.2,Delivered
PO-00030910,SUP-UKR-01,RM-WHT-124,2023-12-16,2024-01-07,2024-01-07,1848.39,Delivered
PO-00030911,SUP-AUS-01,RM-WHT-008,2024-03-17,2024-04-11,2024-04-11,41339.34,Delivered
PO-00030912,SUP-IND-01,RM-WHT-024,2023-01-14,2023-02-01,2023-02-01,5345.53,Delivered
PO-00030913,SUP-AUS-01,RM-WHT-145,2023-03-18,2023-04-12,2023-04-12,18550.3,Delivered
PO-00030914,SUP-IND-01,RM-WHT-076,2024-10-19,2024-11-06,2024-11-06,12328.25,Delivered
PO-00030915,SUP-KSA-02,RM-ADTV-215,2023-06-20,2023-06-29,2023-06-29,507.96,Delivered
PO-00030916,SUP-KSA-02,RM-ADTV-228,2024-01-07,2024-01-16,2024-01-16,163.84,Delivered
PO-00030917,SUP-KSA-03,RM-ADTV-151,2023-12-07,2023-12-17,2023-12-17,1191.01,Delivered
PO-00030918,SUP-KSA-02,RM-ADTV-169,2024-02-11,2024-02-20,2024-02-20,2487.51,Delivered
PO-00030919,SUP-KSA-02,RM-ADTV-238,2023-10-26,2023-11-04,2023-11-04,1612.29,Delivered
PO-00030920,SUP-AUS-01,RM-WHT-128,2023-01-04,2023-01-29,2023-01-29,14518.42,Delivered
PO-00030921,SUP-IND-01,RM-WHT-016,2025-02-15,2025-03-05,2025-03-05,10463.11,Delivered
PO-00030922,SUP-AUS-01,RM-WHT-094,2023-01-31,2023-02-25,2023-02-25,1594.14,Delivered
PO-00030923,SUP-KSA-02,RM-ADTV-161,2024-09-12,2024-09-21,2024-09-21,560.78,Delivered
PO-00030924,SUP-IND-01,RM-WHT-025,2023-10-10,2023-10-28,2023-10-28,9170.27,Delivered
PO-00030925,SUP-KSA-02,RM-ADTV-190,2023-11-09,2023-11-18,2023-11-18,1272.13,Delivered
PO-00030926,SUP-IND-01,RM-WHT-025,2023-11-29,2023-12-17,2023-12-17,20538.04,Delivered
PO-00030927,SUP-KSA-04,RM-ADTV-185,2025-04-15,2025-04-26,2025-04-26,1426.02,Delivered
PO-00030928,SUP-IND-01,RM-WHT-042,2023-03-16,2023-04-03,2023-04-03,11395.4,Delivered
PO-00030929,SUP-KSA-01,RM-ADTV-210,2024-11-16,2024-11-23,2024-11-23,575.34,Delivered
PO-00030930,SUP-AUS-01,RM-WHT-098,2024-04-08,2024-05-03,2024-05-03,27514.29,Delivered
PO-00030931,SUP-AUS-01,RM-WHT-130,2023-08-12,2023-09-06,2023-09-06,18532.36,Delivered
PO-00030932,SUP-AUS-01,RM-WHT-088,2024-07-20,2024-08-14,2024-08-14,6774.03,Delivered
PO-00030933,SUP-KSA-03,RM-ADTV-159,2024-07-10,2024-07-20,2024-07-20,784.95,Delivered
PO-00030934,SUP-KSA-04,RM-ADTV-210,2024-11-17,2024-11-28,2024-11-28,665.89,Delivered
PO-00030935,SUP-KSA-01,RM-ADTV-171,2024-10-14,2024-10-21,2024-10-21,3115.65,Delivered
PO-00030936,SUP-UKR-01,RM-WHT-011,2023-02-11,2023-03-05,2023-03-05,8661.05,Delivered
PO-00030937,SUP-KSA-01,RM-ADTV-213,2025-04-15,2025-04-22,2025-04-22,1499.58,Delivered
PO-00030938,SUP-IND-01,RM-WHT-053,2024-06-10,2024-06-28,2024-06-28,12814.58,Delivered
PO-00030939,SUP-KSA-01,RM-ADTV-245,2023-01-10,2023-01-17,2023-01-17,1346.77,Delivered
PO-00030940,SUP-UKR-01,RM-WHT-149,2024-02-22,2024-03-15,2024-03-15,5556.52,Delivered
PO-00030941,SUP-KSA-02,RM-ADTV-169,2023-02-03,2023-02-12,2023-02-12,2037.81,Delivered
PO-00030942,SUP-IND-01,RM-WHT-035,2024-07-18,2024-08-05,2024-08-05,9991.46,Delivered
PO-00030943,SUP-AUS-01,RM-WHT-134,2025-05-05,2025-05-30,2025-05-30,2614.81,Delivered
PO-00030944,SUP-UKR-01,RM-WHT-117,2023-10-13,2023-11-04,2023-11-04,17257.77,Delivered
PO-00030945,SUP-KSA-01,RM-ADTV-168,2023-12-07,2023-12-14,2023-12-14,641.96,Delivered
PO-00030946,SUP-IND-01,RM-WHT-061,2025-03-29,2025-04-16,2025-04-16,7340.85,Delivered
PO-00030947,SUP-UKR-01,RM-WHT-117,2022-12-28,2023-01-19,2023-01-19,30772.55,Delivered
PO-00030948,SUP-IND-01,RM-WHT-056,2023-11-10,2023-11-28,2023-11-28,19490.25,Delivered
PO-00030949,SUP-AUS-01,RM-WHT-032,2024-01-18,2024-02-12,2024-02-12,51453.95,Delivered
PO-00030950,SUP-KSA-02,RM-ADTV-158,2023-03-14,2023-03-23,2023-03-23,2472.48,Delivered
PO-00030951,SUP-KSA-03,RM-ADTV-196,2023-08-27,2023-09-06,2023-09-06,1165.31,Delivered
PO-00030952,SUP-AUS-01,RM-WHT-144,2024-05-18,2024-06-12,2024-06-12,8184.02,Delivered
PO-00030953,SUP-IND-01,RM-WHT-134,2024-05-20,2024-06-07,2024-06-07,2481.57,Delivered
PO-00030954,SUP-KSA-04,RM-ADTV-239,2025-01-28,2025-02-08,2025-02-08,1345.86,Delivered
PO-00030955,SUP-KSA-04,RM-ADTV-182,2024-10-21,2024-11-01,2024-11-01,3333.87,Delivered
PO-00030956,SUP-UKR-01,RM-WHT-008,2024-07-27,2024-08-18,2024-08-18,34482.25,Delivered
PO-00030957,SUP-KSA-03,RM-ADTV-176,2024-06-01,2024-06-11,2024-06-11,438.46,Delivered
PO-00030958,SUP-KSA-03,RM-ADTV-211,2024-03-30,2024-04-09,2024-04-09,3813.54,Delivered
PO-00030959,SUP-IND-01,RM-WHT-092,2024-06-01,2024-06-19,2024-06-19,10042.6,Delivered
PO-00030960,SUP-KSA-03,RM-ADTV-151,2024-08-10,2024-08-20,2024-08-20,1124.71,Delivered
PO-00030961,SUP-IND-01,RM-WHT-113,2023-06-09,2023-06-27,2023-06-27,10482.57,Delivered
PO-00030962,SUP-KSA-01,RM-ADTV-245,2023-05-04,2023-05-11,2023-05-11,2125.91,Delivered
PO-00030963,SUP-IND-01,RM-WHT-073,2023-11-16,2023-12-04,2023-12-04,5728.21,Delivered
PO-00030964,SUP-UKR-01,RM-WHT-110,2024-09-21,2024-10-13,2024-10-13,24748.25,Delivered
PO-00030965,SUP-AUS-01,RM-WHT-076,2024-02-09,2024-03-05,2024-03-05,11613.54,Delivered
PO-00030966,SUP-KSA-02,RM-ADTV-171,2023-07-24,2023-08-02,2023-08-02,2326.91,Delivered
PO-00030967,SUP-KSA-04,RM-ADTV-159,2023-06-15,2023-06-26,2023-06-26,473.5,Delivered
PO-00030968,SUP-KSA-01,RM-ADTV-190,2023-12-28,2024-01-04,2024-01-04,2536.18,Delivered
PO-00030969,SUP-AUS-01,RM-WHT-133,2025-03-28,2025-04-22,2025-04-22,12337.32,Delivered
PO-00030970,SUP-KSA-04,RM-ADTV-207,2024-02-07,2024-02-18,2024-02-18,683.38,Delivered
PO-00030971,SUP-KSA-04,RM-ADTV-200,2024-03-03,2024-03-14,2024-03-14,3067.1,Delivered
PO-00030972,SUP-KSA-03,RM-ADTV-167,2024-10-10,2024-10-20,2024-10-20,909.46,Delivered
PO-00030973,SUP-KSA-04,RM-ADTV-196,2024-06-15,2024-06-26,2024-06-26,581.33,Delivered
PO-00030974,SUP-AUS-01,RM-WHT-130,2024-09-21,2024-10-16,2024-10-16,34008.73,Delivered
PO-00030975,SUP-AUS-01,RM-WHT-022,2024-12-26,2025-01-20,2025-01-20,13082.71,Delivered
PO-00030976,SUP-UKR-01,RM-WHT-130,2025-05-01,2025-05-23,2025-05-23,29420.21,Delivered
PO-00030977,SUP-KSA-04,RM-ADTV-224,2024-03-24,2024-04-04,2024-04-04,549.76,Delivered
PO-00030978,SUP-KSA-02,RM-ADTV-214,2023-03-14,2023-03-23,2023-03-23,2541.63,Delivered
PO-00030979,SUP-KSA-01,RM-ADTV-210,2024-02-23,2024-03-01,2024-03-01,241.76,Delivered
PO-00030980,SUP-KSA-03,RM-ADTV-154,2024-05-14,2024-05-24,2024-05-24,507.41,Delivered
PO-00030981,SUP-AUS-01,RM-WHT-081,2024-06-14,2024-07-09,2024-07-09,23591.64,Delivered
PO-00030982,SUP-UKR-01,RM-WHT-141,2024-06-21,2024-07-13,2024-07-13,34802.85,Delivered
PO-00030983,SUP-IND-01,RM-WHT-043,2024-10-31,2024-11-18,2024-11-18,10520.15,Delivered
PO-00030984,SUP-AUS-01,RM-WHT-091,2024-11-15,2024-12-10,2024-12-10,30518.22,Delivered
PO-00030985,SUP-KSA-03,RM-ADTV-240,2024-05-14,2024-05-24,2024-05-24,4245.02,Delivered
PO-00030986,SUP-AUS-01,RM-WHT-086,2025-04-25,2025-05-20,2025-05-20,13356.74,Delivered
PO-00030987,SUP-AUS-01,RM-WHT-147,2024-08-31,2024-09-25,2024-09-25,20203.8,Delivered
PO-00030988,SUP-UKR-01,RM-WHT-108,2023-12-16,2024-01-07,2024-01-07,19621.41,Delivered
PO-00030989,SUP-UKR-01,RM-WHT-122,2023-11-11,2023-12-03,2023-12-03,17046.81,Delivered
PO-00030990,SUP-AUS-01,RM-WHT-092,2024-10-11,2024-11-05,2024-11-05,6755.0,Delivered
PO-00030991,SUP-KSA-02,RM-ADTV-225,2023-07-22,2023-07-31,2023-07-31,3892.78,Delivered
PO-00030992,SUP-AUS-01,RM-WHT-047,2025-01-21,2025-02-15,2025-02-15,36922.57,Delivered
PO-00030993,SUP-AUS-01,RM-WHT-026,2023-05-26,2023-06-20,2023-06-20,24810.12,Delivered
PO-00030994,SUP-IND-01,RM-WHT-093,2023-10-08,2023-10-26,2023-10-26,19051.31,Delivered
PO-00030995,SUP-KSA-04,RM-ADTV-158,2025-06-15,2025-06-26,2025-06-26,1073.47,Delivered
PO-00030996,SUP-IND-01,RM-WHT-134,2024-11-23,2024-12-11,2024-12-11,6008.75,Delivered
PO-00030997,SUP-KSA-02,RM-ADTV-232,2024-03-16,2024-03-25,2024-03-25,1443.96,Delivered
PO-00030998,SUP-AUS-01,RM-WHT-016,2025-06-04,2025-06-29,2025-06-29,7356.99,Delivered
PO-00030999,SUP-KSA-03,RM-ADTV-152,2024-10-20,2024-10-30,2024-10-30,1305.59,Delivered
PO-00031000,SUP-AUS-01,RM-WHT-111,2024-08-03,2024-08-28,2024-08-28,36306.09,Delivered
PO-00031001,SUP-KSA-01,RM-ADTV-196,2023-05-24,2023-05-31,2023-05-31,996.62,Delivered
PO-00031002,SUP-UKR-01,RM-WHT-047,2025-02-04,2025-02-26,2025-02-26,17107.99,Delivered
PO-00031003,SUP-KSA-01,RM-ADTV-150,2023-01-09,2023-01-16,2023-01-16,2972.53,Delivered
PO-00031004,SUP-KSA-03,RM-ADTV-183,2024-10-26,2024-11-05,2024-11-05,627.28,Delivered
PO-00031005,SUP-IND-01,RM-WHT-088,2024-07-22,2024-08-09,2024-08-09,7441.37,Delivered
PO-00031006,SUP-AUS-01,RM-WHT-036,2023-10-21,2023-11-15,2023-11-15,25843.95,Delivered
PO-00031007,SUP-AUS-01,RM-WHT-072,2023-11-27,2023-12-22,2023-12-22,21855.44,Delivered
PO-00031008,SUP-AUS-01,RM-WHT-086,2024-04-25,2024-05-20,2024-05-20,22114.74,Delivered
PO-00031009,SUP-UKR-01,RM-WHT-137,2024-04-25,2024-05-17,2024-05-17,36793.94,Delivered
PO-00031010,SUP-AUS-01,RM-WHT-047,2023-06-01,2023-06-26,2023-06-26,22059.32,Delivered
PO-00031011,SUP-UKR-01,RM-WHT-079,2023-07-21,2023-08-12,2023-08-12,22540.93,Delivered
PO-00031012,SUP-UKR-01,RM-WHT-117,2024-04-21,2024-05-13,2024-05-13,36413.42,Delivered
PO-00031013,SUP-AUS-01,RM-WHT-005,2024-06-30,2024-07-25,2024-07-25,25877.85,Delivered
PO-00031014,SUP-KSA-04,RM-ADTV-245,2024-08-28,2024-09-08,2024-09-08,1159.88,Delivered
PO-00031015,SUP-KSA-04,RM-ADTV-225,2024-04-17,2024-04-28,2024-04-28,2525.8,Delivered
PO-00031016,SUP-KSA-03,RM-ADTV-199,2025-05-13,2025-05-23,2025-05-23,2989.91,Delivered
PO-00031017,SUP-IND-01,RM-WHT-035,2024-10-03,2024-10-21,2024-10-21,13294.09,Delivered
PO-00031018,SUP-AUS-01,RM-WHT-035,2022-12-27,2023-01-21,2023-01-21,8073.18,Delivered
PO-00031019,SUP-UKR-01,RM-WHT-014,2024-12-05,2024-12-27,2024-12-27,7393.69,Delivered
PO-00031020,SUP-KSA-01,RM-ADTV-158,2023-06-05,2023-06-12,2023-06-12,2006.08,Delivered
PO-00031021,SUP-KSA-02,RM-ADTV-231,2023-09-01,2023-09-10,2023-09-10,315.01,Delivered
PO-00031022,SUP-KSA-04,RM-ADTV-205,2024-10-10,2024-10-21,2024-10-21,1900.76,Delivered
PO-00031023,SUP-UKR-01,RM-WHT-025,2023-05-23,2023-06-14,2023-06-14,41686.42,Delivered
PO-00031024,SUP-IND-01,RM-WHT-108,2023-07-04,2023-07-22,2023-07-22,12350.53,Delivered
PO-00031025,SUP-IND-01,RM-WHT-147,2024-03-28,2024-04-15,2024-04-15,32083.21,Delivered
PO-00031026,SUP-KSA-02,RM-ADTV-194,2023-01-15,2023-01-24,2023-01-24,728.55,Delivered
PO-00031027,SUP-KSA-03,RM-ADTV-226,2025-01-14,2025-01-24,2025-01-24,356.26,Delivered
PO-00031028,SUP-KSA-04,RM-ADTV-224,2025-04-19,2025-04-30,2025-04-30,737.28,Delivered
PO-00031029,SUP-IND-01,RM-WHT-051,2024-02-26,2024-03-15,2024-03-15,41221.06,Delivered
PO-00031030,SUP-AUS-01,RM-WHT-091,2024-01-17,2024-02-11,2024-02-11,17991.34,Delivered
PO-00031031,SUP-KSA-03,RM-ADTV-165,2023-06-10,2023-06-20,2023-06-20,1381.7,Delivered
PO-00031032,SUP-IND-01,RM-WHT-012,2023-05-06,2023-05-24,2023-05-24,34663.59,Delivered
PO-00031033,SUP-AUS-01,RM-WHT-092,2024-05-21,2024-06-15,2024-06-15,27530.71,Delivered
PO-00031034,SUP-IND-01,RM-WHT-148,2023-08-18,2023-09-05,2023-09-05,34353.79,Delivered
PO-00031035,SUP-KSA-01,RM-ADTV-224,2023-10-30,2023-11-06,2023-11-06,834.02,Delivered
PO-00031036,SUP-KSA-04,RM-ADTV-219,2025-02-06,2025-02-17,2025-02-17,1762.9,Delivered
PO-00031037,SUP-KSA-01,RM-ADTV-225,2024-07-05,2024-07-12,2024-07-12,3426.93,Delivered
PO-00031038,SUP-KSA-04,RM-ADTV-178,2025-03-29,2025-04-09,2025-04-09,3636.34,Delivered
PO-00031039,SUP-IND-01,RM-WHT-040,2024-03-26,2024-04-13,2024-04-13,18489.06,Delivered
PO-00031040,SUP-KSA-01,RM-ADTV-160,2023-02-25,2023-03-04,2023-03-04,604.71,Delivered
PO-00031041,SUP-KSA-01,RM-ADTV-190,2024-10-31,2024-11-07,2024-11-07,2162.01,Delivered
PO-00031042,SUP-KSA-01,RM-ADTV-166,2023-12-23,2023-12-30,2023-12-30,2993.16,Delivered
PO-00031043,SUP-IND-01,RM-WHT-145,2023-10-06,2023-10-24,2023-10-24,20695.74,Delivered
PO-00031044,SUP-KSA-04,RM-ADTV-186,2025-03-26,2025-04-06,2025-04-06,2712.81,Delivered
PO-00031045,SUP-IND-01,RM-WHT-065,2024-01-23,2024-02-10,2024-02-10,8621.25,Delivered
PO-00031046,SUP-KSA-03,RM-ADTV-234,2024-12-23,2025-01-02,2025-01-02,2354.51,Delivered
PO-00031047,SUP-KSA-01,RM-ADTV-205,2024-01-13,2024-01-20,2024-01-20,506.33,Delivered
PO-00031048,SUP-KSA-02,RM-ADTV-159,2023-04-17,2023-04-26,2023-04-26,505.19,Delivered
PO-00031049,SUP-KSA-03,RM-ADTV-220,2023-10-03,2023-10-13,2023-10-13,289.65,Delivered
PO-00031050,SUP-IND-01,RM-WHT-108,2024-01-27,2024-02-14,2024-02-14,16320.56,Delivered
PO-00031051,SUP-UKR-01,RM-WHT-031,2024-04-25,2024-05-17,2024-05-17,11845.48,Delivered
PO-00031052,SUP-IND-01,RM-WHT-052,2023-09-19,2023-10-07,2023-10-07,51353.47,Delivered
PO-00031053,SUP-AUS-01,RM-WHT-082,2023-08-06,2023-08-31,2023-08-31,3162.56,Delivered
PO-00031054,SUP-UKR-01,RM-WHT-042,2022-12-28,2023-01-19,2023-01-19,26340.51,Delivered
PO-00031055,SUP-IND-01,RM-WHT-020,2024-08-07,2024-08-25,2024-08-25,23462.2,Delivered
PO-00031056,SUP-UKR-01,RM-WHT-001,2024-05-20,2024-06-11,2024-06-11,12643.1,Delivered
PO-00031057,SUP-AUS-01,RM-WHT-090,2023-10-11,2023-11-05,2023-11-05,13881.17,Delivered
PO-00031058,SUP-KSA-01,RM-ADTV-238,2024-11-21,2024-11-28,2024-11-28,3672.18,Delivered
PO-00031059,SUP-IND-01,RM-WHT-146,2023-04-01,2023-04-19,2023-04-19,31504.72,Delivered
PO-00031060,SUP-IND-01,RM-WHT-079,2023-12-29,2024-01-16,2024-01-16,21831.74,Delivered
PO-00031061,SUP-AUS-01,RM-WHT-007,2025-01-04,2025-01-29,2025-01-29,25486.7,Delivered
PO-00031062,SUP-AUS-01,RM-WHT-088,2024-12-03,2024-12-28,2024-12-28,17033.04,Delivered
PO-00031063,SUP-UKR-01,RM-WHT-146,2023-05-23,2023-06-14,2023-06-14,6830.68,Delivered
PO-00031064,SUP-KSA-02,RM-ADTV-240,2023-06-02,2023-06-11,2023-06-11,3930.81,Delivered
PO-00031065,SUP-AUS-01,RM-WHT-063,2023-08-20,2023-09-14,2023-09-14,15495.1,Delivered
PO-00031066,SUP-KSA-03,RM-ADTV-177,2024-11-27,2024-12-07,2024-12-07,1069.02,Delivered
PO-00031067,SUP-KSA-04,RM-ADTV-155,2024-12-14,2024-12-25,2024-12-25,1169.09,Delivered
PO-00031068,SUP-KSA-03,RM-ADTV-202,2023-11-19,2023-11-29,2023-11-29,144.0,Delivered
PO-00031069,SUP-IND-01,RM-WHT-011,2023-06-17,2023-07-05,2023-07-05,6936.54,Delivered
PO-00031070,SUP-IND-01,RM-WHT-103,2023-08-06,2023-08-24,2023-08-24,23758.75,Delivered
PO-00031071,SUP-KSA-04,RM-ADTV-195,2025-01-20,2025-01-31,2025-01-31,2544.18,Delivered
PO-00031072,SUP-KSA-03,RM-ADTV-182,2024-08-21,2024-08-31,2024-08-31,1694.98,Delivered
PO-00031073,SUP-IND-01,RM-WHT-068,2024-03-12,2024-03-30,2024-03-30,6421.27,Delivered
PO-00031074,SUP-KSA-03,RM-ADTV-246,2024-08-05,2024-08-15,2024-08-15,1763.77,Delivered
PO-00031075,SUP-AUS-01,RM-WHT-003,2025-02-19,2025-03-16,2025-03-16,10816.71,Delivered
PO-00031076,SUP-UKR-01,RM-WHT-040,2024-02-18,2024-03-11,2024-03-11,21274.01,Delivered
PO-00031077,SUP-KSA-04,RM-ADTV-164,2024-09-26,2024-10-07,2024-10-07,238.92,Delivered
PO-00031078,SUP-UKR-01,RM-WHT-097,2023-05-04,2023-05-26,2023-05-26,26024.82,Delivered
PO-00031079,SUP-KSA-03,RM-ADTV-155,2023-12-17,2023-12-27,2023-12-27,1836.84,Delivered
PO-00031080,SUP-IND-01,RM-WHT-058,2023-11-28,2023-12-16,2023-12-16,4483.69,Delivered
PO-00031081,SUP-IND-01,RM-WHT-010,2024-11-04,2024-11-22,2024-11-22,2286.54,Delivered
PO-00031082,SUP-KSA-03,RM-ADTV-222,2025-04-29,2025-05-09,2025-05-09,987.21,Delivered
PO-00031083,SUP-KSA-02,RM-ADTV-181,2024-04-04,2024-04-13,2024-04-13,1249.74,Delivered
PO-00031084,SUP-AUS-01,RM-WHT-133,2023-08-21,2023-09-15,2023-09-15,25492.79,Delivered
